,schoolyear,County,DistrictName,SchoolName,Percent
3482,2023-24,Kitsap,South Kitsap School District,ORCHARD HEIGHTS ELEMENTARY,0.40449
3483,2023-24,Kitsap,South Kitsap School District,OLALLA ELEMENTARY SCHOOL,0.80952
3484,2023-24,Kitsap,South Kitsap School District,SOUTH COLBY ELEMENTARY,0.50000
3485,2023-24,Kitsap,South Kitsap School District,BURLEY GLENWOOD ELEMENTARY,0.20000
3486,2023-24,Kitsap,South Kitsap School District,MANCHESTER ELEMENTARY SCHOOL,0.57971
3487,2023-24,Kitsap,South Kitsap School District,SUNNYSLOPE ELEMENTARY SCHOOL,0.34783
3488,2023-24,Kitsap,South Kitsap School District,HIDDEN CREEK ELEMENTARY SCHOOL,0.53731
3489,2023-24,Kitsap,South Kitsap School District,SIDNEY GLEN ELEMENTARY SCHOOL,0.69565
3490,2023-24,Kitsap,South Kitsap School District,MULLENIX RIDGE ELEMENTARY SCHOOL,0.67857
3491,2023-24,,Damman School District,DAMMAN ELEMENTARY,
3492,2023-24,,Easton School District,EASTON SCHOOL,
3493,2023-24,,Thorp School District,THORP ELEM & JR SR HIGH,0.45000
3494,2023-24,Kittitas,Ellensburg School District,LINCOLN ELEMENTARY,0.43333
3495,2023-24,Kittitas,Ellensburg School District,MT. STUART ELEMENTARY,0.48276
3496,2023-24,Kittitas,Ellensburg School District,VALLEY VIEW ELEMENTARY SCHOOL,0.55738
3497,2023-24,Kittitas,Kittitas School District,KITTITAS ELEMENTARY SCHOOL,0.41379
3498,2023-24,Kittitas,Cle Elum-Roslyn School District,CLE ELUM ROSLYN ELEMENTARY,0.54000
3499,2023-24,,Wishram School District,WISHRAM HIGH AND ELEMENTARY SCHL,0.81818
3500,2023-24,,Bickleton School District,BICKLETON ELEMENTARY & HIGH SCHL,
3501,2023-24,,Centerville School District,CENTERVILLE ELEMENTARY,0.63636
3502,2023-24,,Trout Lake School District,TROUT LAKE ELEMENTARY,0.17647
3503,2023-24,,Glenwood School District,GLENWOOD ELEMENTARY,
3504,2023-24,,Klickitat School District,KLICKITAT ELEM & HIGH,
3505,2023-24,Klickitat,Goldendale School District,GOLDENDALE PRIMARY SCHOOL,0.36667
3506,2023-24,Klickitat,White Salmon Valley School District,HULAN L WHITSON ELEM,0.72131
3507,2023-24,Klickitat,Lyle School District,DALLESPORT ELEMENTARY,0.70000
3508,2023-24,Lewis,Napavine School District,NAPAVINE ELEMENTARY,0.73913
3509,2023-24,Lewis,Mossyrock School District,MOSSYROCK ELEMENTARY SCHOOL,0.56410
3510,2023-24,Lewis,Morton School District,MORTON ELEMENTARY SCHOOL,0.22973
3511,2023-24,,Adna School District,ADNA ELEMENTARY SCHOOL,0.62162
3512,2023-24,Lewis,Winlock School District,WINLOCK MILLER ELEMENTARY,0.35922
3513,2023-24,,Boistfort School District,BOISTFORT ELEM,0.46667
3514,2023-24,Lewis,Toledo School District,TOLEDO ELEMENTARY SCHOOL,0.50820
3515,2023-24,Lewis,Onalaska School District,ONALASKA ELEMENTARY SCHOOL,0.06000
3516,2023-24,,Pe Ell School District,PE ELL SCHOOL,0.34884
3517,2023-24,,White Pass School District,WHITE PASS ELEMENTARY SCHOOL,0.70833
3518,2023-24,Lewis,Centralia School District,EDISON ELEMENTARY,0.47727
3519,2023-24,Lewis,Centralia School District,OAKVIEW ELEMENTARY SCHOOL,0.32075
3520,2023-24,Lewis,Centralia School District,FORDS PRAIRIE ELEMENTARY,0.47059
3521,2023-24,Lewis,Centralia School District,WASHINGTON ELEMENTARY SCHOOL,0.56818
3522,2023-24,Lewis,Centralia School District,JEFFERSON LINCOLN ELEMENTARY,0.55102
3523,2023-24,,Sprague School District,SPRAGUE ELEMENTARY,
3524,2023-24,Lincoln,Reardan-Edwall School District,REARDAN ELEMENTARY SCHOOL,0.72222
3525,2023-24,,Almira School District,ALMIRA ELEMENTARY SCHOOL,
3526,2023-24,,Creston School District,CRESTON ELEMENTARY,0.33333
3527,2023-24,Lincoln,Odessa School District,P C JANTZ ELEMENTARY,0.63636
3528,2023-24,Lincoln,Wilbur School District,WILBUR ELEMENTARY SCHOOL,0.63636
3529,2023-24,,Harrington School District,HARRINGTON ELEMENTARY SCHOOL,
3530,2023-24,Lincoln,Davenport School District,DAVENPORT ELEMENTARY,0.49275
3531,2023-24,,Southside School District,SOUTHSIDE ELEMENTARY,0.80000
3532,2023-24,,Grapeview School District,GRAPEVIEW ELEMENTARY & MIDDLE SCHOOL,0.13158
3533,2023-24,Mason,Shelton School District,EVERGREEN ELEMENTARY SCHOOL,0.22989
3534,2023-24,Mason,Shelton School District,BORDEAUX ELEMENTARY SCHOOL,0.18750
3535,2023-24,Mason,Shelton School District,MOUNTAIN VIEW ELEMENTARY,0.25253
3536,2023-24,,Pioneer School District,PIONEER ELEMENTARY SCHOOL,0.54667
3537,2023-24,Mason,North Mason School District,BELFAIR ELEMENTARY,0.63077
3538,2023-24,Mason,North Mason School District,SAND HILL ELEMENTARY,0.54545
3539,2023-24,,Hood Canal School District,HOOD CANAL ELEMENTARY SCHOOL,0.57500
3540,2023-24,,Nespelem School District,NESPELEM ELEMENTARY,0.73913
3541,2023-24,Okanogan,Omak School District,N OMAK ELEMENTARY,0.61261
3542,2023-24,Okanogan,Okanogan School District,GRAINGER ELEMENTARY,0.18605
3543,2023-24,Okanogan,Brewster School District,BREWSTER ELEMENTARY SCHOOL,0.35922
3544,2023-24,Okanogan,Pateros School District,PATEROS ELEMENTARY,0.29167
3545,2023-24,,Methow Valley School District,METHOW VALLEY ELEMENTARY,0.41026
3546,2023-24,Okanogan,Tonasket School District,TONASKET ELEMENTARY SCHOOL,0.47170
3547,2023-24,Okanogan,Oroville School District,OROVILLE ELEMENTARY,0.17949
3548,2023-24,Pacific,Ocean Beach School District,LONG BEACH ELEMENTARY SCHOOL,0.57534
3549,2023-24,Pacific,Raymond School District,RAYMOND ELEMENTARY SCHOOL,0.18182
3550,2023-24,Pacific,South Bend School District,MIKE MORRIS ELEMENTARY,0.73171
3551,2023-24,,Naselle-Grays River Valley School District,NASELLE-GRAYS RIVER VALLEY ELEMENTARY,0.72727
3552,2023-24,Pacific,Willapa Valley School District,WILLAPA ELEMENTARY,1.00000
3553,2023-24,,North River School District,NORTH RIVER SCHOOL,
3554,2023-24,Pend Oreille,Newport School District,STRATTON ELEMENTARY,0.57746
3555,2023-24,Pend Oreille,Cusick School District,BESS HERIAN ELEMENTARY,0.26316
3556,2023-24,Pierce,Steilacoom Hist. School District,ANDERSON ISLAND ELEMENTARY,
3557,2023-24,Pierce,Steilacoom Hist. School District,CHERRYDALE ELEMENTARY,0.51316
3558,2023-24,Pierce,Steilacoom Hist. School District,CHLOE CLARK ELEMENTARY,0.54369
3559,2023-24,Pierce,Puyallup School District,STEWART ELEMENTARY,0.62162
3560,2023-24,Pierce,Puyallup School District,MEEKER ELEMENTARY,0.22500
3561,2023-24,Pierce,Puyallup School District,WALLER ROAD ELEMENTARY,0.56522
3562,2023-24,Pierce,Puyallup School District,FIRGROVE ELEMENTARY,0.52778
3563,2023-24,Pierce,Puyallup School District,SPINNING ELEMENTARY,0.52500
3564,2023-24,Pierce,Puyallup School District,MAPLEWOOD ELEMENTARY,0.84211
3565,2023-24,Pierce,Puyallup School District,WOODLAND ELEMENTARY,0.68421
3566,2023-24,Pierce,Puyallup School District,KARSHNER ELEMENTARY,0.72308
3567,2023-24,Pierce,Puyallup School District,FRUITLAND ELEMENTARY,0.57746
3568,2023-24,Pierce,Puyallup School District,WILDWOOD ELEMENTARY,0.39286
3569,2023-24,Pierce,Puyallup School District,MT VIEW ELEMENTARY,0.75758
3570,2023-24,Pierce,Puyallup School District,SUNRISE ELEMENTARY,0.22059
3571,2023-24,Pierce,Puyallup School District,NORTHWOOD ELEMENTARY,0.53000
3572,2023-24,Pierce,Puyallup School District,RIDGECREST ELEMENTARY,0.42254
3573,2023-24,Pierce,Puyallup School District,POPE ELEMENTARY,0.42857
3574,2023-24,Pierce,Puyallup School District,WARREN HUNT ELEM,0.44186
3575,2023-24,Pierce,Puyallup School District,FRANK BROUILLET ELEM,0.40678
3576,2023-24,Pierce,Puyallup School District,SHAW ROAD ELEMENTARY,0.90411
3577,2023-24,Pierce,Puyallup School District,EDWARD ZEIGER ELEM,0.60606
3578,2023-24,Pierce,Tacoma School District,LARCHMONT ELEMENTARY SCHOOL,0.38095
3579,2023-24,Pierce,Tacoma School District,WASHINGTON ELEMENTARY SCHOOL,0.81667
3580,2023-24,Pierce,Tacoma School District,BLIX ELEMENTARY SCHOOL,0.79310
3581,2023-24,Pierce,Tacoma School District,JEFFERSON ELEMENTARY SCHOOL,0.74359
3582,2023-24,Pierce,Tacoma School District,FRANKLIN ELEMENTARY SCHOOL,0.79070
3583,2023-24,Pierce,Tacoma School District,FERN HILL ELEMENTARY SCHOOL,0.52941
3584,2023-24,Pierce,Tacoma School District,SHERIDAN ELEMENTARY SCHOOL,0.25397
3585,2023-24,Pierce,Tacoma School District,POINT DEFIANCE ELEMENTARY SCHOOL,0.83333
3586,2023-24,Pierce,Tacoma School District,N.E. TACOMA ELEMENTARY SCHOOL,0.44286
3587,2023-24,Pierce,Tacoma School District,MANITOU PARK ELEMENTARY SCHOOL,0.50725
3588,2023-24,Pierce,Tacoma School District,ROOSEVELT ELEMENTARY SCHOOL,0.19444
3589,2023-24,Pierce,Tacoma School District,LYON ELEMENTARY SCHOOL,0.44000
3590,2023-24,Pierce,Tacoma School District,STANLEY ELEMENTARY SCHOOL,0.59184
3591,2023-24,Pierce,Tacoma School District,GEIGER MONTESSORI SCHOOL,0.38462
3592,2023-24,Pierce,Tacoma School District,DOWNING ELEMENTARY SCHOOL,0.63158
3593,2023-24,Pierce,Tacoma School District,LISTER ELEMENTARY SCHOOL,0.66667
3594,2023-24,Pierce,Tacoma School District,FAWCETT ELEMENTARY SCHOOL,0.51282
3595,2023-24,Pierce,Tacoma School District,LOWELL ELEMENTARY SCHOOL,0.85417
3596,2023-24,Pierce,Tacoma School District,REED ELEMENTARY SCHOOL,0.23810
3597,2023-24,Pierce,Tacoma School District,EDISON ELEMENTARY SCHOOL,0.45833
3598,2023-24,Pierce,Tacoma School District,BROWNS POINT ELEMENTARY SCHOOL,0.81667
3599,2023-24,Pierce,Tacoma School District,WHITMAN ELEMENTARY SCHOOL,0.44643
3600,2023-24,Pierce,Tacoma School District,SHERMAN ELEMENTARY SCHOOL,0.81356
3601,2023-24,Pierce,Tacoma School District,DELONG ELEMENTARY SCHOOL,0.59322
3602,2023-24,Pierce,Tacoma School District,ARLINGTON ELEMENTARY SCHOOL,0.53333
3603,2023-24,Pierce,Tacoma School District,MANN ELEMENTARY SCHOOL,0.11364
3604,2023-24,Pierce,Tacoma School District,GRANT ELEMENTARY SCHOOL,0.76471
3605,2023-24,Pierce,Tacoma School District,BRYANT MONTESSORI SCHOOL,0.54348
3606,2023-24,Pierce,Tacoma School District,BIRNEY ELEMENTARY SCHOOL,0.54237
3607,2023-24,Pierce,Tacoma School District,WHITTIER ELEMENTARY SCHOOL,0.59259
3608,2023-24,Pierce,Tacoma School District,EDNA TRAVIS ELEMENTARY SCHOOL,0.43750
3609,2023-24,Pierce,Tacoma School District,SKYLINE ELEMENTARY SCHOOL,0.60000
3610,2023-24,Pierce,Tacoma School District,BOZE ELEMENTARY SCHOOL,0.18182
3611,2023-24,Pierce,Tacoma School District,CRESCENT HEIGHTS ELEMENTARY SCHOOL,0.62000
3612,2023-24,,Carbonado School District,CARBONADO HISTORICAL SCHOOL 19,0.63636
3613,2023-24,Pierce,University Place School District,UNIVERSITY PLACE PRIMARY,0.47423
3614,2023-24,Pierce,University Place School District,SUNSET PRIMARY,0.60465
3615,2023-24,Pierce,University Place School District,CHAMBERS ELEMENTARY,0.56322
3616,2023-24,Pierce,University Place School District,EVERGREEN PRIMARY,0.34545
3617,2023-24,Pierce,Sumner-Bonney Lake School District,BONNEY LAKE ELEMENTARY,0.65079
3618,2023-24,Pierce,Sumner-Bonney Lake School District,DONALD EISMANN ELEMENTARY,0.56780
3619,2023-24,Pierce,Sumner-Bonney Lake School District,VICTOR FALLS ELEMENTARY,0.89855
3620,2023-24,Pierce,Sumner-Bonney Lake School District,EMERALD HILLS ELEMENTARY,0.57143
3621,2023-24,Pierce,Sumner-Bonney Lake School District,LIBERTY RIDGE ELEMENTARY,0.69620
3622,2023-24,Pierce,Sumner-Bonney Lake School District,CRESTWOOD ELEMENTARY,0.78182
3623,2023-24,,Dieringer School District,DIERINGER HEIGHTS ELEMENTARY,0.64463
3624,2023-24,Pierce,Orting School District,ORTING ELEMENTARY SCHOOL,0.55294
3625,2023-24,Pierce,Orting School District,PTARMIGAN RIDGE ELEMENTARY SCHOOL,0.50000
3626,2023-24,Pierce,Clover Park School District,PARK LODGE ELEMENTARY SCHOOL,0.34483
3627,2023-24,Pierce,Clover Park School District,TILLICUM ELEMENTARY SCHOOL,0.16216
3628,2023-24,Pierce,Clover Park School District,LAKEVIEW HOPE ACADEMY,0.21519
3629,2023-24,Pierce,Clover Park School District,CUSTER ELEMENTARY SCHOOL,0.19672
3630,2023-24,Pierce,Clover Park School District,IDLEWILD ELEMENTARY SCHOOL,0.62712
3631,2023-24,Pierce,Clover Park School District,TYEE PARK ELEMENTARY SCHOOL,0.34483
3632,2023-24,Pierce,Clover Park School District,HILLSIDE ELEMENTARY SCHOOL,0.28846
3633,2023-24,Pierce,Clover Park School District,LAKE LOUISE ELEMENTARY SCHOOL,0.52941
3634,2023-24,Pierce,Clover Park School District,BEACHWOOD ELEMENTARY SCHOOL,0.53333
3635,2023-24,Pierce,Clover Park School District,DOWER ELEMENTARY SCHOOL,0.12963
3636,2023-24,Pierce,Clover Park School District,CARTER LAKE ELEMENTARY SCHOOL,0.48864
3637,2023-24,Pierce,Clover Park School District,OAKBROOK ELEMENTARY SCHOOL,0.42500
3638,2023-24,Pierce,Clover Park School District,EVERGREEN ELEMENTARY SCHOOL,0.08602
3639,2023-24,Pierce,Peninsula School District,HARBOR HEIGHTS ELEMENTARY SCHOOL,0.59322
3640,2023-24,Pierce,Peninsula School District,EVERGREEN ELEMENTARY,0.26786
3641,2023-24,Pierce,Peninsula School District,VAUGHN ELEMENTARY SCHOOL,0.34211
3642,2023-24,Pierce,Peninsula School District,ARTONDALE ELEMENTARY SCHOOL,0.70000
3643,2023-24,Pierce,Peninsula School District,PURDY ELEMENTARY SCHOOL,0.60000
3644,2023-24,Pierce,Peninsula School District,DISCOVERY ELEMENTARY SCHOOL,0.57500
3645,2023-24,Pierce,Peninsula School District,MINTER CREEK ELEMENTARY,0.70270
3646,2023-24,Pierce,Peninsula School District,VOYAGER ELEMENTARY,0.65574
3647,2023-24,Pierce,Franklin Pierce School District,COLLINS ELEMENTARY,0.48837
3648,2023-24,Pierce,Franklin Pierce School District,CENTRAL AVENUE ELEMENTARY,0.46429
3649,2023-24,Pierce,Franklin Pierce School District,JAMES SALES ELEMENTARY,0.35484
3650,2023-24,Pierce,Franklin Pierce School District,HARVARD ELEMENTARY,0.71014
3651,2023-24,Pierce,Franklin Pierce School District,BROOKDALE ELEMENTARY,0.76786
3652,2023-24,Pierce,Franklin Pierce School District,CHRISTENSEN ELEMENTARY,0.05357
3653,2023-24,Pierce,Franklin Pierce School District,ELMHURST ELEMENTARY SCHOOL,0.34211
3654,2023-24,Pierce,Bethel School District,THOMPSON PRESCHOOL,0.75000
3655,2023-24,Pierce,Bethel School District,SPANAWAY ELEMENTARY,0.39063
3656,2023-24,Pierce,Bethel School District,ROY ELEMENTARY,0.80000
3657,2023-24,Pierce,Bethel School District,CLOVER CREEK ELEMENTARY,0.72340
3658,2023-24,Pierce,Bethel School District,KAPOWSIN ELEMENTARY,0.54545
3659,2023-24,Pierce,Bethel School District,ELK PLAIN SCHOOL OF CHOICE,0.62500
3660,2023-24,Pierce,Bethel School District,CHESTER H THOMPSON ELEMENTARY,0.51351
3661,2023-24,Pierce,Bethel School District,EVERGREEN ELEMENTARY,0.78571
3662,2023-24,Pierce,Bethel School District,NACHES TRAIL ELEMENTARY,0.26786
3663,2023-24,Pierce,Bethel School District,SHINING MOUNTAIN ELEMENTARY,0.42045
3664,2023-24,Pierce,Bethel School District,ROCKY RIDGE ELEMENTARY,0.38667
3665,2023-24,Pierce,Bethel School District,CAMAS PRAIRIE ELEMENTARY,0.35443
3666,2023-24,Pierce,Bethel School District,GRAHAM ELEMENTARY,0.44304
3667,2023-24,Pierce,Bethel School District,CENTENNIAL ELEMENTARY,0.40196
3668,2023-24,Pierce,Bethel School District,PIONEER VALLEY ELEMENTARY,0.48810
3669,2023-24,Pierce,Bethel School District,NORTH STAR ELEMENTARY,0.67692
3670,2023-24,Pierce,Eatonville School District,EATONVILLE ELEMENTARY SCHOOL,0.58065
3671,2023-24,Pierce,Eatonville School District,WEYERHAEUSER ELEMENTARY,0.40476
3672,2023-24,Pierce,Eatonville School District,COLUMBIA CREST A-STEM ACADEMY,0.29630
3673,2023-24,Pierce,White River School District,ELK RIDGE ELEMENTARY,0.67470
3674,2023-24,Pierce,Fife School District,DISCOVERY PRIMARY SCHOOL,0.40000
3675,2023-24,,Orcas Island School District,OASIS K-12,1.00000
3676,2023-24,,Orcas Island School District,ORCAS ISLAND ELEMENTARY SCHOOL,0.81250
3677,2023-24,,Lopez School District,LOPEZ ELEMENTARY SCHOOL,0.56250
3678,2023-24,San Juan,San Juan Island School District,FRIDAY HARBOR ELEMENTARY SCHOOL,0.58333
3679,2023-24,Skagit,Concrete School District,CONCRETE ELEMENTARY,0.38356
3680,2023-24,Skagit,Burlington-Edison School District,EDISON ELEMENTARY,0.71053
3681,2023-24,Skagit,Burlington-Edison School District,WEST VIEW ELEMENTARY,0.32184
3682,2023-24,Skagit,Burlington-Edison School District,ALLEN ELEMENTARY,0.41026
3683,2023-24,Skagit,Burlington-Edison School District,BAY VIEW ELEMENTARY,0.35897
3684,2023-24,Skagit,Sedro-Woolley School District,CENTRAL ELEMENTARY SCHOOL,0.22500
3685,2023-24,Skagit,Sedro-Woolley School District,BIG LAKE ELEMENTARY SCHOOL,0.71429
3686,2023-24,Skagit,Sedro-Woolley School District,LYMAN ELEMENTARY SCHOOL,0.45000
3687,2023-24,Skagit,Sedro-Woolley School District,MARY PURCELL ELEMENTARY SCHOOL,0.37778
3688,2023-24,Skagit,Sedro-Woolley School District,SAMISH ELEMENTARY SCHOOL,0.50000
3689,2023-24,Skagit,Sedro-Woolley School District,CLEAR LAKE ELEMENTARY SCHOOL,0.62791
3690,2023-24,Skagit,Sedro-Woolley School District,EVERGREEN ELEMENTARY SCHOOL,0.46429
3691,2023-24,Skagit,Anacortes School District,MOUNT ERIE ELEMENTARY,0.55556
3692,2023-24,Skagit,Anacortes School District,FIDALGO ELEMENTARY,0.92982
3693,2023-24,Skagit,Anacortes School District,ISLAND VIEW ELEMENTARY,0.57813
3694,2023-24,Skagit,La Conner School District,LA CONNER ELEMENTARY,0.12500
3695,2023-24,,Conway School District,CONWAY SCHOOL DISTRICT 317,0.65909
3696,2023-24,Skagit,Mount Vernon School District,WASHINGTON ELEMENTARY SCHOOL,0.36765
3697,2023-24,Skagit,Mount Vernon School District,MADISON ELEMENTARY,0.22078
3698,2023-24,Skagit,Mount Vernon School District,JEFFERSON ELEMENTARY,0.36735
3699,2023-24,Skagit,Mount Vernon School District,LITTLE MOUNTAIN ELEMENTARY,0.46032
3700,2023-24,Skagit,Mount Vernon School District,CENTENNIAL ELEMENTARY SCHOOL,0.19118
3701,2023-24,,Skamania School District,SKAMANIA ELEMENTARY,0.70000
3702,2023-24,,Mount Pleasant School District,MOUNT PLEASANT SCHOOL,
3703,2023-24,,Mill A School District,MILL A ELEMENTARY SCHOOL,
3704,2023-24,Skamania,Stevenson-Carson School District,STEVENSON ELEMENTARY,0.38806
3705,2023-24,Snohomish,Everett School District,GARFIELD ELEMENTARY SCHOOL,0.32075
3706,2023-24,Snohomish,Everett School District,SILVER LAKE ELEMENTARY,0.47475
3707,2023-24,Snohomish,Everett School District,MADISON ELEMENTARY,0.39394
3708,2023-24,Snohomish,Everett School District,JACKSON ELEMENTARY SCHOOL,0.61905
3709,2023-24,Snohomish,Everett School District,WHITTIER ELEMENTARY,0.62500
3710,2023-24,Snohomish,Everett School District,LOWELL ELEMENTARY,0.57895
3711,2023-24,Snohomish,Everett School District,HAWTHORNE ELEMENTARY SCHOOL,0.13462
3712,2023-24,Snohomish,Everett School District,VIEW RIDGE ELEMENTARY,0.42647
3713,2023-24,Snohomish,Everett School District,EMERSON ELEMENTARY SCHOOL,0.53571
3714,2023-24,Snohomish,Everett School District,JEFFERSON ELEMENTARY,0.58025
3715,2023-24,Snohomish,Everett School District,MONROE ELEMENTARY,0.49505
3716,2023-24,Snohomish,Everett School District,WOODSIDE ELEMENTARY,0.35922
3717,2023-24,Snohomish,Everett School District,SILVER FIRS ELEMENTARY,0.44554
3718,2023-24,Snohomish,Everett School District,MILL CREEK ELEMENTARY,0.66234
3719,2023-24,Snohomish,Everett School District,CEDAR WOOD ELEMENTARY,0.84270
3720,2023-24,Snohomish,Everett School District,PENNY CREEK ELEMENTARY,0.53600
3721,2023-24,Snohomish,Lake Stevens School District,MT. PILCHUCK ELEMENTARY SCHOOL,0.40845
3722,2023-24,Snohomish,Lake Stevens School District,HILLCREST ELEMENTARY SCHOOL,0.69298
3723,2023-24,Snohomish,Lake Stevens School District,SUNNYCREST ELEMENTARY SCHOOL,0.70588
3724,2023-24,Snohomish,Lake Stevens School District,GLENWOOD ELEMENTARY,0.54839
3725,2023-24,Snohomish,Lake Stevens School District,SKYLINE ELEMENTARY,0.72152
3726,2023-24,Snohomish,Lake Stevens School District,HIGHLAND ELEMENTARY,0.57143
3727,2023-24,Snohomish,Mukilteo School District,OLIVIA PARK ELEMENTARY,0.42000
3728,2023-24,Snohomish,Mukilteo School District,MUKILTEO ELEMENTARY,0.62500
3729,2023-24,Snohomish,Mukilteo School District,PICNIC POINT ELEMENTARY,0.31667
3730,2023-24,Snohomish,Mukilteo School District,CHALLENGER ELEMENTARY,0.32432
3731,2023-24,Snohomish,Mukilteo School District,DISCOVERY ELEMENTARY,0.28333
3732,2023-24,Snohomish,Mukilteo School District,COLUMBIA ELEMENTARY,0.31111
3733,2023-24,Snohomish,Mukilteo School District,HORIZON ELEMENTARY,0.28169
3734,2023-24,Snohomish,Mukilteo School District,ENDEAVOUR ELEMENTARY,0.68966
3735,2023-24,Snohomish,Edmonds School District,MAPLEWOOD PARENT COOP,0.79545
3736,2023-24,Snohomish,Edmonds School District,MARTHA LAKE ELEMENTARY,0.24658
3737,2023-24,Snohomish,Edmonds School District,TERRACE PARK ELEMENTARY,0.26316
3738,2023-24,Snohomish,Edmonds School District,LYNNDALE ELEMENTARY,0.79545
